current_year;2030;2050
Crude_oil;0.100443605809557;0.14292515646274
Liquid_fuels;0.0153961195871746;0.0219077439841035
Gas_fuels;0.94090117402693;1.34463688796447
Solid_fuels;0.00746844708474588;0.00717904283428921
Elec_heating;0.141194440413267;0.295590784957405
Steel_Iron;0.0588911606296107;0.0628666687617997
NonFerrousMetals;0.0500549552149327;0.0538355625915596
Cement;0.0923656388741987;0.106554937681419
OthMin;0.0479926293455012;0.050977293272262
ChemicalPharma;0.0539428975461065;0.0556610052051077
Paper;0.0759017172591163;0.0787099981965326
Auto_indus;0.0690024977402009;0.0810354642482496
OthEquip;0.0303601447690865;0.0326443397877635
Electronics;0.189669246471172;0.203939321639812
Food_industry;0.0481949846300813;0.0508655962790409
OthManuf;0.0437058121129809;0.0469940901852697
LandTransp;0.154269524540285;0.224918374336695
NavalTransp;0.111921522672781;0.114213883512476
AirTransp;0.131625650876765;0.135588247914596
AgriForest_Fish;0.163832144480193;0.156255189900444
Construction;0.0368181301268561;0.0423332754722439
Property_business;0.247449988539558;0.257720405264596
Compo;0.112768752965975;0.11575694058742
