sector;2030;2050
Crude_oil;0.0095838;0.0086100242580609
Liquid_fuels;0.0095838;0.0086100242580609
Gas_fuels;0;-0.0085202614603508
Solid_fuels;-0.0223622;-0.02126775636876188
Elec_heating;0;-0.000935927951305
Steel_Iron;0;0.002257511192643058
NonFerrousMetals;0;0.0019888952867241905
Cement;0;0.005730380381115285
OthMin;0;0.0024804306330339365
ChemicalPharma;0;-0.0010122034985584616
Paper;0;0.002050141863326971
Auto_industry;0;0.00830354493773311
OthEquip;0;0.0005795070019056769
Electronics;0;0.0005795070019056769
Food_industry;0;0.0010311045588891066
OthManuf;0;0.0005736057421050766
LandTransp;0;0.004680637670947174
NavalTransp;0;0.005016732428743564
AirTransp;0;0.0014748286371419894
AgriForest_Fish;0;0.0024269073428260235
Construction;0;
Property_business;-0.0019466;-0.0004525010958651432
Compo;-0.0017193;-0.00044934622829961857
